survey_id,farmer_uid,data_year,age,education,household_member,women,total_income_riel,spend_riel,homestead,cattle,buffalo
5605,PEAM KHES|PKH036,2023,,,,,,,800,0,0
8739,PEAM KHES|PKH036,2024,30,Primary,4,3,6,3,4800,0,1
10481,PEAM KHES|PKH036,2025,28,Primary,4,2,5,4,100,0,0
2120,PEAM KHES|PKH037,2021,,,,,,,,,
4020,PEAM KHES|PKH037,2022,,,,,,,225,0,0
5527,PEAM KHES|PKH037,2023,,,,,,,1200,0,0
8740,PEAM KHES|PKH037,2024,22,Primary,5,3,5.5,3.5,4820,0,0
10482,PEAM KHES|PKH037,2025,48,Literacy,5,3,6,4.5,900,0,0
2129,PEAM KHES|PKH038,2021,,,,,,,,,
2269,PEAM KHES|PKH039,2021,,,,,,,,,
4190,PEAM KHES|PKH039,2022,,,,,,,1200,0,0
5759,PEAM KHES|PKH039,2023,,,,,,,900,0,0
8741,PEAM KHES|PKH039,2024,24,Primary,4,1,10,5,700,2,0
10483,PEAM KHES|PKH039,2025,58,Literacy,6,3,5,4,200,0,2
8742,PEAM KHES|PKH040,2024,45,Primary,5,3,5,3,2800,0,0
10484,PEAM KHES|PKH040,2025,18,Primary,5,3,6,4,100,0,0
2262,PEAM KHES|PKH041,2021,,,,,,,,,
4085,PEAM KHES|PKH041,2022,,,,,,,1500,0,0
5591,PEAM KHES|PKH041,2023,,,,,,,900,0,0
8743,PEAM KHES|PKH041,2024,35,Primary,5,2,5.5,3,2800,0,0
10485,PEAM KHES|PKH041,2025,38,Primary,4,2,18,12,300,0,0
2122,PEAM KHES|PKH042,2021,,,,,,,,,
3996,PEAM KHES|PKH042,2022,,,,,,,450,0,0
6021,PEAM KHES|PKH042,2023,,,,,,,600,0,0
8744,PEAM KHES|PKH042,2024,58,Primary,10,6,5,2,4800,12,6
10486,PEAM KHES|PKH042,2025,45,Literacy,11,7,10,8,150,0,10
2119,PEAM KHES|PKH043,2021,,,,,,,,,
4082,PEAM KHES|PKH043,2022,,,,,,,1200,0,0
6196,PEAM KHES|PKH043,2023,,,,,,,1200,0,0
8745,PEAM KHES|PKH043,2024,48,Primary,7,4,5,3,4200,0,6
10487,PEAM KHES|PKH043,2025,57,Primary,5,2,8,6,200,0,1
2124,PEAM KHES|PKH044,2021,,,,,,,,,
4077,PEAM KHES|PKH044,2022,,,,,,,600,0,0
6180,PEAM KHES|PKH044,2023,,,,,,,1200,0,0
8746,PEAM KHES|PKH044,2024,35,Literacy,4,1,2.5,1.5,2800,0,0
10488,PEAM KHES|PKH044,2025,39,Primary,4,1,4,3,780,0,0
2144,PEAM KHES|PKH045,2021,,,,,,,,,
4121,PEAM KHES|PKH045,2022,,,,,,,1200,0,0
6053,PEAM KHES|PKH045,2023,,,,,,,1200,0,0
8747,PEAM KHES|PKH045,2024,49,Literacy,7,2,10,8,600,22,0
10489,PEAM KHES|PKH045,2025,55,Primary,7,2,10,8,1000,23,0
2143,PEAM KHES|PKH046,2021,,,,,,,,,
3998,PEAM KHES|PKH046,2022,,,,,,,425,0,0
6306,PEAM KHES|PKH046,2023,,,,,,,400,0,0
8748,PEAM KHES|PKH046,2024,41,Primary,8,2,5.5,2,4800,0,8
10490,PEAM KHES|PKH046,2025,42,Primary,8,2,13,12.5,805,0,10
2069,PEAM KHES|PKH047,2021,,,,,,,,,
8749,PEAM KHES|PKH047,2024,45,Primary,6,4,5,2,8200,0,0
10491,PEAM KHES|PKH047,2025,30,Primary,5,3,6,5,100,0,0
2134,PEAM KHES|PKH048,2021,,,,,,,,,
4001,PEAM KHES|PKH048,2022,,,,,,,400,0,0
6034,PEAM KHES|PKH048,2023,,,,,,,1000,0,0
8750,PEAM KHES|PKH048,2024,25,Secondary,6,2,5,3,4200,8,0
10492,PEAM KHES|PKH048,2025,52,Primary,6,2,12,8,120,8,0
2133,PEAM KHES|PKH049,2021,,,,,,,,,
4043,PEAM KHES|PKH051,2022,,,,,,,2500,0,0
6126,PEAM KHES|PKH051,2023,,,,,,,400,0,0
8751,PEAM KHES|PKH051,2024,45,Primary,7,3,3.5,2.5,2800,0,5
10493,PEAM KHES|PKH051,2025,60,Primary,6,3,3.4,3,300,0,5
6197,PEAM KHES|PKH052,2023,,,,,,,600,0,0
8752,PEAM KHES|PKH052,2024,45,Primary,9,4,7.5,3,4200,7,7
10494,PEAM KHES|PKH052,2025,44,Primary,6,3,12,11,500,2,6
5995,PEAM KHES|PKH053,2023,,,,,,,800,0,0
8753,PEAM KHES|PKH053,2024,35,Primary,7,3,6,2,4200,10,5
10495,PEAM KHES|PKH053,2025,33,Primary,6,3,10,7,2000,6,9
5969,PEAM KHES|PKH054,2023,,,,,,,500,0,0
8754,PEAM KHES|PKH054,2024,46,Primary,7,3,5,3,8200,10,5
10496,PEAM KHES|PKH054,2025,50,Literacy,5,3,5,3,56,20,15
5683,PEAM KHES|PKH055,2023,,,,,,,1000,0,0
8755,PEAM KHES|PKH055,2024,35,Literacy,4,2,9,3,8400,0,0
10497,PEAM KHES|PKH055,2025,32,Secondary,4,2,6,5,600,0,0
5518,PEAM KHES|PKH056,2023,,,,,,,800,0,0
8756,PEAM KHES|PKH056,2024,30,Primary,7,4,3.5,1.5,4200,1,7
10498,PEAM KHES|PKH056,2025,50,Literacy,6,4,5,4,1200,3,6
5716,PEAM KHES|PKH057,2023,,,,,,,1200,0,0
8757,PEAM KHES|PKH057,2024,49,Primary,9,4,6.5,3,4200,0,7
10499,PEAM KHES|PKH057,2025,45,Primary,9,5,15,12,1200,0,7
5597,PEAM KHES|PKH059,2023,,,,,,,600,0,0
8758,PEAM KHES|PKH059,2024,38,Primary,4,2,3.5,1.5,2800,0,6
10500,PEAM KHES|PKH059,2025,34,Primary,4,2,6,5.5,150,0,4
5908,PEAM KHES|PKH060,2023,,,,,,,500,0,0
8759,PEAM KHES|PKH060,2024,36,Primary,3,1,3,2,400,1,0
10501,PEAM KHES|PKH060,2025,39,Primary,7,3,6,4,56,0,3
6334,PEAM KHES|PKH061,2023,,,,,,,800,0,0
8760,PEAM KHES|PKH061,2024,45,Primary,6,2,5,3,2800,6,4
10502,PEAM KHES|PKH061,2025,22,Literacy,6,2,7,5.5,135,6,5
6141,PEAM KHES|PKH062,2023,,,,,,,600,0,0
8761,PEAM KHES|PKH062,2024,45,Primary,6,3,5.2,3.5,8200,16,6
10503,PEAM KHES|PKH062,2025,29,Primary,5,2,3.5,3,200,8,4
5920,PEAM KHES|PKH063,2023,,,,,,,500,0,0
8762,PEAM KHES|PKH063,2024,30,Primary,5,2,5,3,4200,0,0
10504,PEAM KHES|PKH063,2025,26,Literacy,6,4,4.5,4,300,0,0
5536,PEAM KHES|PKH065,2023,,,,,,,1200,0,0
8763,PEAM KHES|PKH065,2024,50,Primary,2,1,3,1.5,4200,0,2
6077,PEAM KHES|PKH066,2023,,,,,,,600,0,0
8764,PEAM KHES|PKH066,2024,50,Primary,6,2,6.5,3,2800,0,3
10505,PEAM KHES|PKH066,2025,50,Literacy,7,3,8,5,1200,0,0
6209,PEAM KHES|PKH067,2023,,,,,,,900,0,0
8765,PEAM KHES|PKH067,2024,25,Primary,3,2,5,2,2800,0,1
10506,PEAM KHES|PKH067,2025,23,Primary,3,2,9,8.5,782,0,3
8766,PEAM KHES|PKH068,2024,25,Primary,6,3,3.5,2,2800,5,0
10507,PEAM KHES|PKH068,2025,25,Primary,7,3,11,2,5000,5,0
8767,PEAM KHES|PKH069,2024,25,Secondary,3,1,3,1.5,4200,3,3
10508,PEAM KHES|PKH069,2025,25,Primary,3,1,20,19,100,5,1
8768,PEAM KHES|PKH070,2024,43,Literacy,4,1,10,5,4800,15,0
10509,PEAM KHES|PKH070,2025,39,Primary,6,3,5,4.5,100,8,0
8769,PEAM KHES|PKH071,2024,35,Primary,4,2,5.5,3.5,2800,4,0
10510,PEAM KHES|PKH071,2025,38,Primary,5,3,8,5,100,2,0
8770,PEAM KHES|PKH072,2024,30,Primary,6,3,3.5,2,4200,6,2
10511,PEAM KHES|PKH072,2025,28,Primary,6,3,5,4,500,7,0
8771,PEAM KHES|PKH073,2024,17,Primary,5,3,10,5,1200,0,0
10512,PEAM KHES|PKH073,2025,18,Primary,6,4,6,5,100,0,0
8772,PEAM KHES|PKH075,2024,30,Primary,5,3,5,3,2800,0,0
10513,PEAM KHES|PKH075,2025,28,Primary,4,2,6,4,120,0,0
8773,PEAM KHES|PKH076,2024,38,Primary,4,3,3.5,2,4200,3,2
10514,PEAM KHES|PKH076,2025,27,Primary,4,3,7,7.4,425,0,2
10515,PEAM KHES|PKH077,2025,25,Primary,6,4,5,4.5,100,0,0
8774,PEAM KHES|PKH078,2024,27,Primary,3,1,3.5,2,2800,0,0
10516,PEAM KHES|PKH078,2025,29,Primary,3,1,5,3,100,0,0
8775,PEAM KHES|PKH079,2024,40,Primary,5,3,7.5,3,2800,16,8
10517,PEAM KHES|PKH079,2025,55,Primary,2,1,5,4.5,56,18,10
10518,PEAM KHES|PKH080,2025,25,Literacy,4,2,10,8,100,1,1
10519,PEAM KHES|PKH081,2025,28,Primary,6,4,6,5,100,0,0
10520,PEAM KHES|PKH082,2025,37,Literacy,6,2,5,3.5,100,0,0
10521,PEAM KHES|PKH083,2025,30,Primary,6,2,6,4.5,100,19,5
10522,PEAM KHES|PKH084,2025,29,Literacy,7,2,7,5,1000,7,0
10523,PEAM KHES|PKH085,2025,30,Primary,4,2,4.5,4,150,0,3
10524,PEAM KHES|PKH086,2025,28,Primary,4,2,4,3.5,1200,0,0
10525,PEAM KHES|PKH087,2025,57,Primary,3,2,10,8.5,750,20,5
6084,PEAM KHES|PkH001,2023,,,,,,,1100,0,0
1600,PHA BANG|PB006,2020,,,,,,,,,
2331,PHA BANG|PB006,2021,,,,,,,,,
4229,PHA BANG|PB006,2022,,,,,,,280,0,0
6096,PHA BANG|PB006,2023,,,,,,,55,0,0
8510,PHA BANG|PB006,2024,40,Primary,7,3,10,9,675,10,0
10832,PHA BANG|PB006,2025,38,Primary,6,2,12,10,2500,12,0
5673,PHA BANG|PB007,2023,,,,,,,3300,0,0
8511,PHA BANG|PB007,2024,51,Secondary,9,4,20,19,135,0,0
10833,PHA BANG|PB007,2025,52,Secondary,10,5,20,18,1200,0,0
2352,PHA BANG|PB010,2021,,,,,,,,,
4551,PHA BANG|PB010,2022,,,,,,,800,0,0
6220,PHA BANG|PB010,2023,,,,,,,1500,0,0
8512,PHA BANG|PB010,2024,44,Primary,5,3,4,3,90,2,0
10834,PHA BANG|PB010,2025,43,Primary,5,3,19,12,103,2,0
1601,PHA BANG|PB011,2020,,,,,,,,,
2299,PHA BANG|PB011,2021,,,,,,,,,
4314,PHA BANG|PB011,2022,,,,,,,4200,0,0
5481,PHA BANG|PB011,2023,,,,,,,960,0,0
8513,PHA BANG|PB011,2024,28,Primary,3,1,4,3,50,0,0
10835,PHA BANG|PB011,2025,52,Primary,3,2,9,8,800,6,0
1602,PHA BANG|PB015,2020,,,,,,,,,
2393,PHA BANG|PB015,2021,,,,,,,,,
4454,PHA BANG|PB015,2022,,,,,,,2500,0,0
5834,PHA BANG|PB015,2023,,,,,,,400,0,0
8514,PHA BANG|PB015,2024,60,Literacy,4,3,5,4,90,0,19
10836,PHA BANG|PB015,2025,60,Primary,4,2,12,12,600,0,20
4305,PHA BANG|PB017,2022,,,,,,,750,0,0
5606,PHA BANG|PB017,2023,,,,,,,3600,0,0
8515,PHA BANG|PB017,2024,63,Primary,6,2,20,19,204,40,0
10837,PHA BANG|PB017,2025,63,Primary,6,2,30,15,1200,47,0
2394,PHA BANG|PB027,2021,,,,,,,,,
4264,PHA BANG|PB027,2022,,,,,,,600,0,0
5956,PHA BANG|PB027,2023,,,,,,,800,0,0
8516,PHA BANG|PB027,2024,53,Literacy,10,3,6,5,600,0,0
10838,PHA BANG|PB027,2025,55,Primary,10,3,9,8,900,0,0
1603,PHA BANG|PB029,2020,,,,,,,,,
2439,PHA BANG|PB029,2021,,,,,,,,,
4117,PHA BANG|PB029,2022,,,,,,,1400,0,0
5607,PHA BANG|PB029,2023,,,,,,,1500,0,0
8517,PHA BANG|PB029,2024,38,Primary,7,3,5,3,400,40,5
10839,PHA BANG|PB029,2025,39,Literacy,7,3,12,11,1500,30,4
1604,PHA BANG|PB033,2020,,,,,,,,,
1605,PHA BANG|PB034,2020,,,,,,,,,
2482,PHA BANG|PB034,2021,,,,,,,,,
4525,PHA BANG|PB034,2022,,,,,,,4000,0,0
5950,PHA BANG|PB034,2023,,,,,,,400,0,0
8518,PHA BANG|PB034,2024,54,Primary,7,4,6,5,90,10,1
10840,PHA BANG|PB034,2025,46,Primary,7,4,16,14,2000,10,0
2404,PHA BANG|PB036,2021,,,,,,,,,
4008,PHA BANG|PB036,2022,,,,,,,1080,0,0
5984,PHA BANG|PB036,2023,,,,,,,600,0,0
8519,PHA BANG|PB036,2024,45,Primary,7,3,4,3,90,2,4
10841,PHA BANG|PB036,2025,40,Primary,6,3,20,15,120,2,4
1606,PHA BANG|PB042,2020,,,,,,,,,
2358,PHA BANG|PB042,2021,,,,,,,,,
4519,PHA BANG|PB042,2022,,,,,,,540,0,0
6094,PHA BANG|PB042,2023,,,,,,,480,0,0
8520,PHA BANG|PB042,2024,51,Secondary,5,3,6,5,720,6,7
10842,PHA BANG|PB042,2025,52,Literacy,5,3,15,14,450,0,23
1607,PHA BANG|PB046,2020,,,,,,,,,
10843,PHA BANG|PB046,2025,42,Primary,6,2,9,8,2500,30,12
8521,PHA BANG|PB048,2024,30,Primary,8,2,8,5.5,400,7,0
10844,PHA BANG|PB048,2025,36,High school,6,2,9,8,750,4,0
1608,PHA BANG|PB049,2020,,,,,,,,,
2355,PHA BANG|PB049,2021,,,,,,,,,
4540,PHA BANG|PB049,2022,,,,,,,600,0,0
5711,PHA BANG|PB049,2023,,,,,,,1350,0,0
8522,PHA BANG|PB049,2024,54,Primary,7,5,6,5,99,0,0
10845,PHA BANG|PB049,2025,49,Primary,6,4,11,10,1500,0,0
1609,PHA BANG|PB050,2020,,,,,,,,,
2362,PHA BANG|PB050,2021,,,,,,,,,
4536,PHA BANG|PB050,2022,,,,,,,600,0,0
5952,PHA BANG|PB050,2023,,,,,,,280,0,0
1610,PHA BANG|PB053,2020,,,,,,,,,
2385,PHA BANG|PB053,2021,,,,,,,,,
4105,PHA BANG|PB053,2022,,,,,,,2000,0,0
6049,PHA BANG|PB053,2023,,,,,,,300,0,0
8523,PHA BANG|PB053,2024,60,Literacy,8,6,10,9,135,0,10
10846,PHA BANG|PB053,2025,65,Literacy,5,3,8,7.5,5000,0,4
1611,PHA BANG|PB054,2020,,,,,,,,,
2391,PHA BANG|PB054,2021,,,,,,,,,
4369,PHA BANG|PB054,2022,,,,,,,1500,0,0
6010,PHA BANG|PB054,2023,,,,,,,600,0,0
8524,PHA BANG|PB054,2024,40,Literacy,8,6,10,9,135,0,10
10847,PHA BANG|PB054,2025,54,Literacy,8,6,12,11,5000,0,13
1612,PHA BANG|PB056,2020,,,,,,,,,
2380,PHA BANG|PB056,2021,,,,,,,,,
4324,PHA BANG|PB056,2022,,,,,,,112,0,0
6274,PHA BANG|PB056,2023,,,,,,,1000,0,0
8525,PHA BANG|PB056,2024,61,Primary,6,3,10,9,400,0,0
10848,PHA BANG|PB056,2025,50,Primary,6,3,8,7,460,15,0
1613,PHA BANG|PB059,2020,,,,,,,,,
2396,PHA BANG|PB059,2021,,,,,,,,,
4559,PHA BANG|PB059,2022,,,,,,,1000,0,0
6147,PHA BANG|PB059,2023,,,,,,,400,0,0
8526,PHA BANG|PB059,2024,49,Primary,4,2,5,4,140,6,0
10849,PHA BANG|PB059,2025,48,Primary,4,2,15,15,1200,0,0
1614,PHA BANG|PB062,2020,,,,,,,,,
2409,PHA BANG|PB062,2021,,,,,,,,,
4051,PHA BANG|PB062,2022,,,,,,,200,0,0
6191,PHA BANG|PB062,2023,,,,,,,300,0,0
8527,PHA BANG|PB062,2024,40,Primary,4,3,4,3.5,242,4,0
10850,PHA BANG|PB062,2025,35,Primary,4,3,7,6,200,3,0
2478,PHA BANG|PB063,2021,,,,,,,,,
4080,PHA BANG|PB063,2022,,,,,,,600,0,0
6099,PHA BANG|PB063,2023,,,,,,,144,0,0
8528,PHA BANG|PB063,2024,61,High school,6,4,4,3,46,7,0
10851,PHA BANG|PB063,2025,45,Primary,6,4,8,7,450,5,3
2340,PHA BANG|PB065,2021,,,,,,,,,
4161,PHA BANG|PB065,2022,,,,,,,1250,0,0
5780,PHA BANG|PB065,2023,,,,,,,4003,0,0
8529,PHA BANG|PB065,2024,65,Primary,5,3,6,5,120,40,6
10852,PHA BANG|PB065,2025,65,Primary,5,3,12,11,1800,30,8
1615,PHA BANG|PB067,2020,,,,,,,,,
2405,PHA BANG|PB067,2021,,,,,,,,,
4036,PHA BANG|PB067,2022,,,,,,,135,0,0
5937,PHA BANG|PB067,2023,,,,,,,300,0,0
8530,PHA BANG|PB067,2024,35,Primary,5,2,5,4,350,3,0
10853,PHA BANG|PB067,2025,60,High school,6,2,11,10,350,5,0
1616,PHA BANG|PB068,2020,,,,,,,,,
2407,PHA BANG|PB068,2021,,,,,,,,,
4435,PHA BANG|PB068,2022,,,,,,,300,0,0
5502,PHA BANG|PB068,2023,,,,,,,300,0,0
8531,PHA BANG|PB068,2024,40,Primary,3,1,5,4,104,20,0
10854,PHA BANG|PB068,2025,37,Primary,3,1,12,11,360,14,0
5498,PHA BANG|PB069,2023,,,,,,,200,0,0
1617,PHA BANG|PB070,2020,,,,,,,,,
2479,PHA BANG|PB070,2021,,,,,,,,,
4000,PHA BANG|PB070,2022,,,,,,,800,0,0
6232,PHA BANG|PB070,2023,,,,,,,400,0,0
8532,PHA BANG|PB070,2024,40,Primary,7,2,4,3,90,4,6
10855,PHA BANG|PB070,2025,30,Primary,7,2,20,15,4.92,0,0
1618,PHA BANG|PB071,2020,,,,,,,,,
2480,PHA BANG|PB071,2021,,,,,,,,,
4351,PHA BANG|PB071,2022,,,,,,,1350,0,0
5926,PHA BANG|PB071,2023,,,,,,,300,0,0
8533,PHA BANG|PB071,2024,30,Secondary,7,5,5,4,77,0,0
10856,PHA BANG|PB071,2025,64,Primary,7,4,20,15,122,0,0
1619,PHA BANG|PB073,2020,,,,,,,,,
2472,PHA BANG|PB073,2021,,,,,,,,,
4165,PHA BANG|PB073,2022,,,,,,,2500,0,0
5584,PHA BANG|PB073,2023,,,,,,,6000,0,0
8534,PHA BANG|PB073,2024,46,Primary,4,1,4,3,54,12,0
10857,PHA BANG|PB073,2025,47,Primary,3,1,11,10,2500,10,0
1620,PHA BANG|PB074,2020,,,,,,,,,
2471,PHA BANG|PB074,2021,,,,,,,,,
4162,PHA BANG|PB074,2022,,,,,,,1500,0,0
6352,PHA BANG|PB074,2023,,,,,,,5000,0,0
8535,PHA BANG|PB074,2024,45,Primary,6,3,4,3,70,10,10
10858,PHA BANG|PB074,2025,54,Literacy,3,2,4,4,625,8,0
1621,PHA BANG|PB075,2020,,,,,,,,,
2470,PHA BANG|PB075,2021,,,,,,,,,
3991,PHA BANG|PB075,2022,,,,,,,2000,0,0
6155,PHA BANG|PB075,2023,,,,,,,1500,0,0
8536,PHA BANG|PB075,2024,31,Primary,7,4,5,3,40,28,10
10859,PHA BANG|PB075,2025,57,Primary,7,4,13,10,100,6,3
1622,PHA BANG|PB076,2020,,,,,,,,,
2469,PHA BANG|PB076,2021,,,,,,,,,
4150,PHA BANG|PB076,2022,,,,,,,260,0,0
6093,PHA BANG|PB076,2023,,,,,,,390,0,0
8537,PHA BANG|PB076,2024,40,Literacy,6,5,5,4,100,2,3
10860,PHA BANG|PB076,2025,47,Primary,6,3,16,11,103,4,3
1623,PHA BANG|PB077,2020,,,,,,,,,
2442,PHA BANG|PB077,2021,,,,,,,,,
4106,PHA BANG|PB077,2022,,,,,,,2500,0,0
5634,PHA BANG|PB077,2023,,,,,,,1125,0,0
8538,PHA BANG|PB077,2024,30,Primary,7,5,6,5,284,9,0
10861,PHA BANG|PB077,2025,63,Primary,6,4,13,12,1225,13,0
1624,PHA BANG|PB079,2020,,,,,,,,,
2440,PHA BANG|PB079,2021,,,,,,,,,
4199,PHA BANG|PB079,2022,,,,,,,2100,0,0
6237,PHA BANG|PB079,2023,,,,,,,1500,0,0
8539,PHA BANG|PB079,2024,54,Primary,7,3,5,4,261,0,20
10862,PHA BANG|PB079,2025,55,Primary,7,4,13,12,3000,0,15
2441,PHA BANG|PB081,2021,,,,,,,,,
4514,PHA BANG|PB081,2022,,,,,,,600,0,0
5958,PHA BANG|PB081,2023,,,,,,,510,0,0
8540,PHA BANG|PB081,2024,58,Primary,6,2,9,8,126,2,0
10863,PHA BANG|PB081,2025,55,Literacy,5,1,10,9,560,30,0
4479,PHA BANG|PB083,2022,,,,,,,1125,0,0
6018,PHA BANG|PB083,2023,,,,,,,300,0,0
8541,PHA BANG|PB083,2024,34,Literacy,7,4,3,2,96,8,0
10864,PHA BANG|PB083,2025,34,Primary,8,4,20,18,600,10,0
6357,PHA BANG|PB084,2023,,,,,,,450,0,0
8542,PHA BANG|PB084,2024,60,Primary,6,3,9,8,700,70,0
10865,PHA BANG|PB084,2025,57,Primary,6,3,20,16,123,8,0
1625,PHA BANG|PB086,2020,,,,,,,,,
2481,PHA BANG|PB086,2021,,,,,,,,,
4396,PHA BANG|PB086,2022,,,,,,,600,0,0
5779,PHA BANG|PB086,2023,,,,,,,1000,0,0
8543,PHA BANG|PB086,2024,52,Primary,6,1,10,9,72,0,0
10866,PHA BANG|PB086,2025,53,Secondary,4,2,7,7,450,1,0
1626,PHA BANG|PB087,2020,,,,,,,,,
8544,PHA BANG|PB087,2024,63,Primary,6,3,4,3,99,0,12
10867,PHA BANG|PB087,2025,61,Literacy,7,3,8,7.5,3000,0,14
4462,PHA BANG|PB090,2022,,,,,,,165,0,0
5857,PHA BANG|PB090,2023,,,,,,,2000,0,0
8545,PHA BANG|PB090,2024,65,Primary,6,4,9,8,190,0,0
10868,PHA BANG|PB090,2025,63,Primary,5,3,9.5,9,600,0,0
5852,PHA BANG|PB095,2023,,,,,,,540,0,0
8546,PHA BANG|PB095,2024,45,Primary,4,2,3,2,400,0,5
10869,PHA BANG|PB095,2025,65,Primary,5,2,18,11,108,0,5
1627,PHA BANG|PB098,2020,,,,,,,,,
2473,PHA BANG|PB098,2021,,,,,,,,,
4240,PHA BANG|PB098,2022,,,,,,,1350,0,0
6112,PHA BANG|PB098,2023,,,,,,,2500,0,0
8547,PHA BANG|PB098,2024,50,Primary,7,4,5,4,108,6,0
1628,PHA BANG|PB099,2020,,,,,,,,,
2438,PHA BANG|PB099,2021,,,,,,,,,
4265,PHA BANG|PB099,2022,,,,,,,1800,0,0
6296,PHA BANG|PB099,2023,,,,,,,1500,0,0
8548,PHA BANG|PB099,2024,40,Literacy,6,2,4,3,600,0,0
10870,PHA BANG|PB099,2025,37,Primary,6,2,108,8,100,0,0
10871,PHA BANG|PB101,2025,56,Primary,5,3,9,8,225,9,0
8549,PHA BANG|PB102,2024,25,Secondary,5,3,5,4,100,30,0
10872,PHA BANG|PB102,2025,57,Primary,6,4,12,12,800,40,0
4066,PHA BANG|PB103,2022,,,,,,,200,0,0
6246,PHA BANG|PB103,2023,,,,,,,400,0,0
8550,PHA BANG|PB103,2024,29,Secondary,5,2,5,4,375,0,0
10873,PHA BANG|PB103,2025,54,Literacy,8,4,15,15,200,0,0
2411,PHA BANG|PB104,2021,,,,,,,,,
4075,PHA BANG|PB104,2022,,,,,,,1250,0,0
6338,PHA BANG|PB104,2023,,,,,,,1200,0,0
8551,PHA BANG|PB104,2024,45,Literacy,5,2,4,3,220,6,4
10874,PHA BANG|PB104,2025,40,Literacy,6,3,11,10,1500,8,6
2484,PHA BANG|PB106,2021,,,,,,,,,
4510,PHA BANG|PB106,2022,,,,,,,130,0,0
5971,PHA BANG|PB106,2023,,,,,,,400,0,0
8552,PHA BANG|PB106,2024,70,Literacy,8,4,10,9,180,0,0
10875,PHA BANG|PB106,2025,40,Primary,8,4,20,15,104,5,0
4160,PHA BANG|PB107,2022,,,,,,,750,0,0
6355,PHA BANG|PB107,2023,,,,,,,900,0,0
8553,PHA BANG|PB107,2024,33,Primary,6,3,3,2,1500,10,3
10876,PHA BANG|PB107,2025,36,Literacy,6,3,9,8,900,14,2
4466,PHA BANG|PB108,2022,,,,,,,400,0,0
6342,PHA BANG|PB108,2023,,,,,,,550,0,0
8554,PHA BANG|PB108,2024,34,Primary,4,3,3,2.5,120,4,0
10877,PHA BANG|PB108,2025,60,Primary,6,2,21,19,103,0,0
5797,PHA BANG|PB109,2023,,,,,,,400,0,0
10878,PHA BANG|PB109,2025,64,Literacy,7,3,10,9.5,450,4,5
5551,PHA BANG|PB110,2023,,,,,,,300,0,0
8555,PHA BANG|PB110,2024,35,Primary,6,2,6,4,125,6,3
10879,PHA BANG|PB110,2025,35,Literacy,6,2,10.5,10,5000,0,2
5990,PHA BANG|PB111,2023,,,,,,,1200,0,0
8556,PHA BANG|PB111,2024,35,High school,3,1,10,9,113,0,0
10880,PHA BANG|PB111,2025,28,Primary,3,1,6,5,800,0,0
5868,PHA BANG|PB112,2023,,,,,,,185,0,0
8557,PHA BANG|PB112,2024,44,Primary,5,2,10,7,400,6,5
10881,PHA BANG|PB112,2025,45,Primary,4,2,16,11,102,21,6
5466,PHA BANG|PB113,2023,,,,,,,4800,0,0
8558,PHA BANG|PB113,2024,60,Primary,6,4,8,6,500,5,4
10882,PHA BANG|PB113,2025,59,Primary,7,2,11,10,5000,13,0
5893,PHA BANG|PB114,2023,,,,,,,7500,0,0
8559,PHA BANG|PB114,2024,45,Primary,6,4,8,6,250,3,7
10883,PHA BANG|PB114,2025,45,Literacy,6,1,13,11,6000,5,6
5881,PHA BANG|PB115,2023,,,,,,,1200,0,0
8560,PHA BANG|PB115,2024,43,Primary,6,3,6,3,120,6,5
10884,PHA BANG|PB115,2025,45,Literacy,10,4,11,10,3000,7,0
5964,PHA BANG|PB116,2023,,,,,,,450,0,0
8561,PHA BANG|PB116,2024,62,Primary,6,2,6,5,300,10,5
10885,PHA BANG|PB116,2025,69,Secondary,7,3,8.5,8,880,90,13
6005,PHA BANG|PB117,2023,,,,,,,450,0,0
8562,PHA BANG|PB117,2024,31,Primary,5,1,6,3,120,6,5
10886,PHA BANG|PB117,2025,28,Literacy,5,1,10,9.5,600,11,0
5966,PHA BANG|PB118,2023,,,,,,,600,0,0
8563,PHA BANG|PB118,2024,24,Primary,6,3,6,4,120,6,5
10887,PHA BANG|PB118,2025,29,Literacy,5,2,10,9,2250,2,0
5910,PHA BANG|PB119,2023,,,,,,,1750,0,0
8564,PHA BANG|PB119,2024,34,Primary,5,2,7,5,300,2,6
10888,PHA BANG|PB119,2025,35,Primary,5,2,7,6,2450,5,0
5928,PHA BANG|PB120,2023,,,,,,,300,0,0
8565,PHA BANG|PB120,2024,24,Primary,7,2,7,5,200,8,5
10889,PHA BANG|PB120,2025,30,Literacy,8,3,20,19,7000,1,2
8566,PHA BANG|PB121,2024,47,Primary,11,6,6,3,120,6,5
10890,PHA BANG|PB121,2025,49,Literacy,12,7,12,11,100,0,0
5455,PHA BANG|PB122,2023,,,,,,,450,0,0
8567,PHA BANG|PB122,2024,45,Primary,4,1,6,3,120,6,5
10891,PHA BANG|PB122,2025,35,Literacy,4,3,10,9,4000,5,0
5991,PHA BANG|PB123,2023,,,,,,,800,0,0
8568,PHA BANG|PB123,2024,30,Primary,5,1,7,5,200,2,10
10892,PHA BANG|PB123,2025,30,Literacy,5,1,12,11,6000,3,1
5600,PHA BANG|PB124,2023,,,,,,,650,0,0
8569,PHA BANG|PB124,2024,49,Primary,6,3,6,2,120,6,5
